@RELATION data

@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE ca NUMERIC
@ATTRIBUTE ce NUMERIC
@ATTRIBUTE npm NUMERIC
@ATTRIBUTE lcom3 NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE dam NUMERIC
@ATTRIBUTE moa NUMERIC
@ATTRIBUTE mfa NUMERIC
@ATTRIBUTE cam NUMERIC
@ATTRIBUTE ic NUMERIC
@ATTRIBUTE cbm NUMERIC
@ATTRIBUTE amc NUMERIC
@ATTRIBUTE max_cc NUMERIC
@ATTRIBUTE avg_cc NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
4,1,0,10,17,0,2,0,2,0.833333,85,0.5,1,0,0.333333,0,0,19.25,1,0.5,FALSE,1e+09,8,0
29,1,0,9,67,316,3,0,2,0.559524,960,1,3,0,0.210728,0,0,31.7931,2,1,FALSE,1e+09,8,0
7,1,0,6,15,9,2,0,7,0.5,67,1,1,0,0.428571,0,0,8.42857,1,0.8571,TRUE,1e+09,8,3
11,2,0,14,37,13,1,0,7,0.84,237,1,2,0.842105,0.5,1,5,20.0909,9,1.9091,FALSE,1e+09,8,0
3,3,0,4,8,3,1,0,3,2,40,0,0,0.95122,0.666667,1,1,12.3333,1,0.6667,FALSE,1e+09,8,0
9,2,0,38,15,0,38,0,9,0.666667,57,1,3,0.529412,0.253968,0,0,5,1,0.8889,TRUE,1e+09,8,3
34,2,0,11,113,411,1,0,25,0.897597,1577,1,2,0.384615,0.198653,0,0,44.5294,33,2.7647,FALSE,1e+09,8,0
2,1,0,2,11,1,0,0,2,2,265,0,0,0,0.75,0,0,131.5,3,1.5,FALSE,1e+09,8,0
3,1,0,5,6,0,5,0,3,1.14286,40,0,0,0,0.583333,1,1,10,3,1.3333,FALSE,1e+09,8,0
4,1,0,2,10,0,1,0,2,0.266667,83,0,2,0,0.5,0,0,18.5,3,1.5,FALSE,1e+09,8,0
21,1,0,5,75,118,0,0,15,0.838889,720,1,1,0,0.26,0,0,32.8571,7,1.4286,FALSE,1e+09,8,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
3,1,8,12,4,1,10,0,3,0.5,13,1,0,0,0.666667,0,0,3,1,0.6667,FALSE,1e+09,8,0
16,1,0,4,22,68,4,0,16,0.847619,131,1,0,0,0.71875,0,0,6.75,1,0.9375,FALSE,1e+09,8,0
2,1,0,2,10,1,0,0,2,2,273,0,0,0,0.75,0,0,135.5,2,1,FALSE,1e+09,8,0
11,2,0,0,46,39,0,0,8,0.55,401,1,1,0.4375,0.424242,1,2,35.2727,5,1.7273,FALSE,1e+09,8,0
11,1,0,3,36,5,1,0,10,0.625,245,1,1,0,0.409091,0,0,20.9091,6,2.3636,FALSE,1e+09,8,0
16,1,0,13,34,0,13,0,16,0.628571,412,0.857143,0,0,0.375,0,0,24.3125,3,1.875,FALSE,1e+09,8,0
28,1,0,34,181,20,4,0,8,0.77342,2634,1,6,0,0.148148,0,0,92.4643,19,5.0714,TRUE,1e+09,8,3
7,1,0,1,8,21,0,0,7,2,10,0,0,0,0.357143,0,0,0.428571,1,0.8571,FALSE,1e+09,8,0
62,2,0,11,143,1471,1,0,43,0.929904,1875,0.965517,0,0.440367,0.233871,2,6,28.7742,15,1.5968,FALSE,1e+09,8,0
12,1,0,1,16,14,1,0,12,0.727273,139,1,0,0,0.708333,0,0,10.1667,5,1.25,FALSE,1e+09,8,0
6,1,0,2,19,0,0,0,5,0.3,90,1,1,0,0.444444,0,0,13.6667,6,1.6667,FALSE,1e+09,8,0
5,2,0,12,6,4,11,0,5,0.5,45,1,1,0.4,0.5,0,0,7.4,1,0.6,FALSE,1e+09,8,0
2,1,1,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,FALSE,1e+09,8,0
6,1,0,4,18,0,1,0,4,0.555556,162,1,2,0,0.375,0,0,24.5,3,1.5,FALSE,1e+09,8,0
2,2,0,7,28,0,2,0,2,1.33333,184,1,1,0.923077,0.7,1,2,86.5,3,1.5,FALSE,1e+09,8,0
1,1,0,1,2,0,1,0,0,2,52,0,0,0,1,0,0,6,0,0,FALSE,1e+09,8,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.555556,0,0,0,1,1,FALSE,1e+09,8,0
2,2,0,3,6,0,1,0,2,0,22,1,1,0.5,0.666667,0,0,9.5,1,0.5,FALSE,1e+09,8,0
46,1,0,25,133,1027,17,0,43,1.00667,2140,0.9,1,0,0.128571,0,0,45.3043,13,3.413,FALSE,1e+09,8,0
3,1,1,0,4,3,0,0,3,2,6,0,0,0,0.666667,0,0,1,1,0.6667,FALSE,1e+09,8,0
8,1,0,0,12,22,0,0,8,0.904762,81,1,2,0,0.34375,0,0,8.75,4,1.25,FALSE,1e+09,8,0
131,1,0,79,311,6643,51,0,120,0.95625,2701,1,17,0,0.073462,0,0,19.2519,22,2.2366,TRUE,1e+09,8,3
66,2,0,17,174,1593,4,0,57,0.922507,1439,0.555556,2,0.272727,0.1,1,1,20.3939,7,1.2576,FALSE,1e+09,8,0
2,1,0,2,4,1,2,0,2,2,10,0,0,0,0.75,0,0,4,1,0.5,FALSE,1e+09,8,0
19,2,0,10,65,109,2,0,13,0.883333,558,1,1,0.738462,0.322222,1,5,27.8421,15,2.5789,TRUE,1e+09,8,3
18,2,2,5,59,113,2,0,6,0.935829,499,0.545455,0,0.333333,0.228758,0,0,26.1111,15,1.8333,TRUE,1e+09,8,3
4,1,0,0,5,0,0,0,4,0.666667,28,1,0,0,0.625,0,0,5.25,1,0.75,FALSE,1e+09,8,0
28,1,0,2,40,96,2,0,25,0.444444,1019,0.666667,0,0,0.315476,0,0,34.8571,7,1.3571,FALSE,1e+09,8,0
2,1,0,1,5,0,1,0,2,0,18,1,1,0,0.666667,0,0,7.5,1,0.5,FALSE,1e+09,8,0
3,1,0,1,3,3,1,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,FALSE,1e+09,8,0
11,1,0,2,24,15,1,0,11,0.64,446,0,1,0,0.318182,0,0,39.0909,5,1.2727,FALSE,1e+09,8,0
47,1,0,20,177,739,3,0,39,0.89441,1737,1,4,0,0.097101,0,0,35.5106,15,2.383,FALSE,1e+09,8,0
3,2,0,6,14,1,1,0,3,0,249,1,0,0.666667,0.555556,1,1,81.6667,1,0.3333,FALSE,1e+09,8,0
12,2,0,10,55,36,0,0,10,0.727273,470,1,1,0.803922,0.772727,0,0,37.9167,3,1.5833,FALSE,1e+09,8,0
11,1,0,16,11,55,15,0,11,2,11,0,0,0,0.484848,0,0,0,1,1,FALSE,1e+09,8,0
9,2,0,3,78,24,0,0,6,0.625,844,1,0,0.809524,0.55,2,10,92.4444,19,4.1111,FALSE,1e+09,8,0
5,2,0,5,10,4,4,0,5,0.5,61,1,1,0.333333,0.4,0,0,10.6,1,0.8,FALSE,1e+09,8,0
2,4,0,2,4,1,1,0,2,2,11,0,0,1,0.833333,0,0,4.5,0,0,TRUE,1e+09,8,3
28,2,0,12,93,172,4,0,22,0.775828,1410,0.421053,11,0.297297,0.171717,0,0,48.6786,17,3.7143,TRUE,1e+09,8,3
7,1,0,1,7,21,1,0,6,1.14286,34,0,0,0,1,0,0,2.85714,1,0.8571,FALSE,1e+09,8,0
2,1,0,2,13,1,0,0,2,2,410,0,0,0,0.75,0,0,204,6,3,FALSE,1e+09,8,0
24,1,0,9,119,92,1,0,13,0.83004,1158,1,3,0,0.178744,0,0,46.7917,11,1.4167,FALSE,1e+09,8,0
4,1,0,7,9,4,2,0,1,0.666667,28,1,0,0,0.333333,0,0,5.75,1,0.5,FALSE,1e+09,8,0
5,1,0,1,6,0,1,0,5,0.45,115,1,0,0,0.466667,0,0,21,2,1,FALSE,1e+09,8,0
2,1,0,1,15,1,0,0,2,2,60,0,0,0,0.6,0,0,29,1,0.5,FALSE,1e+09,8,0
3,1,0,13,35,3,1,0,1,2,194,0,0,0,0.416667,0,0,63.6667,1,0.6667,TRUE,1e+09,8,3
24,1,0,18,68,156,13,0,19,0.889632,590,1,4,0,0.236715,0,0,23.0417,13,1.9167,TRUE,1e+09,8,3
43,2,1,22,123,481,7,0,33,0.871795,1262,1,2,0.62037,0.164021,1,6,28.0465,9,2.1628,TRUE,1e+09,8,3
3,2,0,6,12,1,2,0,3,0,50,1,1,0.5,0.611111,0,0,15.3333,1,0.6667,FALSE,1e+09,8,0
3,2,0,2,8,3,2,0,3,1.5,47,0,0,0.9375,0.833333,0,0,14,3,1,FALSE,1e+09,8,0
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.666667,0,0,5,1,0.6667,FALSE,1e+09,8,0
9,2,0,6,28,0,1,0,8,0.5,240,1,1,0.6,0.388889,0,0,25.4444,5,1.5556,FALSE,1e+09,8,0
8,1,0,0,17,0,0,0,8,0.52381,91,1,0,0,0.5625,0,0,10,3,1.5,FALSE,1e+09,8,0
24,1,0,36,157,20,2,0,19,0.667984,1717,1,3,0,0.147157,0,0,70.0833,26,4.3333,FALSE,1e+09,8,0
9,3,0,8,27,0,6,0,6,0.25,198,1,1,0.555556,0.416667,2,3,20.8889,1,0.8889,FALSE,1e+09,8,0
2,1,0,2,4,1,1,0,1,1.87879,305,0,0,0,1,0,0,102,0,0,FALSE,1e+09,8,0
3,2,0,3,31,3,0,0,3,2,208,0,0,0.953488,0.555556,2,5,68.3333,1,0.6667,FALSE,1e+09,8,0
1,1,0,5,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
6,2,0,1,25,15,0,0,5,2,101,0,0,0.6875,0.416667,1,1,15.8333,6,1.6667,FALSE,1e+09,8,0
2,1,0,3,14,1,0,0,2,2,245,0,0,0,0.75,0,0,121.5,4,2,FALSE,1e+09,8,0
3,3,0,5,8,3,2,0,3,2,44,0,0,0.95122,0.666667,0,0,13.6667,1,0.6667,FALSE,1e+09,8,0
4,1,0,1,9,2,1,0,2,0.666667,395,1,0,0,0.5,0,0,97.25,1,0.5,FALSE,1e+09,8,0
11,1,0,13,11,55,11,0,11,2,11,0,0,0,0.290909,0,0,0,1,1,FALSE,1e+09,8,0
31,1,1,20,72,249,5,0,30,0.856863,826,1,5,0,0.14,0,0,25.0968,12,1.6774,FALSE,1e+09,8,0
12,1,0,2,41,20,1,0,9,0.87013,354,0.571429,0,0,0.375,0,0,27.9167,4,1.75,FALSE,1e+09,8,0
12,1,0,9,18,54,2,0,12,0.727273,60,1,1,0,0.22619,0,0,3.91667,1,0.9167,FALSE,1e+09,8,0
2,1,0,0,8,1,0,0,1,1,28,1,0,0,1,0,0,12.5,0,0,FALSE,1e+09,8,0
12,3,0,3,33,0,2,0,12,0.838384,241,1,4,0.76087,0.285714,2,3,18.3333,3,1.75,FALSE,1e+09,8,0
27,1,0,21,27,351,18,0,27,2,27,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
13,1,0,2,52,30,1,0,9,0.683333,764,1,0,0,0.263889,0,0,57.3846,18,3.8462,FALSE,1e+09,8,0
5,1,2,0,6,10,0,0,5,2,8,0,0,0,0.6,1,1,0.6,1,0.8,FALSE,1e+09,8,0
12,1,0,8,23,0,4,0,12,0.136364,543,1,2,0,0.398148,0,0,44.0833,6,2.75,FALSE,1e+09,8,0
3,1,0,3,5,1,3,0,2,0.5,128,1,0,0,0.75,0,0,41.3333,3,1,FALSE,1e+09,8,0
33,1,31,79,44,424,76,0,29,0.9125,392,1,5,0,0.222656,0,0,10.4242,6,1.2121,TRUE,1e+09,8,3
4,3,0,3,8,6,1,0,4,0.333333,38,1,0,0.928571,0.583333,0,0,8.25,2,1,FALSE,1e+09,8,0
18,2,0,9,34,77,0,0,18,0.849673,233,1,2,0.540541,0.277778,0,0,11.4444,1,0.9444,FALSE,1e+09,8,0
1,1,0,12,1,0,10,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
10,1,0,3,11,45,2,0,9,1,17,0,0,0,0.333333,0,0,0.6,1,0.8,FALSE,1e+09,8,0
20,1,0,2,29,92,2,0,19,0.822368,336,1,0,0,0.375,0,0,15.4,10,1.7,FALSE,1e+09,8,0
4,1,0,1,25,2,0,0,3,0.416667,174,0,1,0,0.555556,0,0,41.5,3,1.25,FALSE,1e+09,8,0
9,1,0,2,31,14,2,0,5,0.625,423,1,0,0,0.3125,0,0,45.7778,13,2.6667,FALSE,1e+09,8,0
3,2,0,7,12,1,2,0,3,0,270,1,0,0.666667,0.555556,1,1,88.6667,1,0.3333,FALSE,1e+09,8,0
4,1,0,5,16,4,1,0,2,0.666667,96,0,0,0,0.444444,0,0,22.75,5,1.5,FALSE,1e+09,8,0
16,1,0,23,98,54,3,0,4,0.607018,1347,1,10,0,0.342857,0,0,82,16,3.125,TRUE,1e+09,8,3
22,1,0,25,158,65,3,0,12,0.80624,1864,1,11,0,0.134921,0,0,82.4091,20,3,FALSE,1e+09,8,0
2,3,0,2,4,1,2,0,2,2,11,0,0,1,1,0,0,4.5,0,0,FALSE,1e+09,8,0
25,1,0,0,25,300,0,0,25,1.04167,29,0,0,0,0.413333,0,0,0,1,1,FALSE,1e+09,8,0
11,1,0,3,14,37,0,0,10,0.75,55,1,1,0,0.431818,0,0,3.81818,3,1.0909,FALSE,1e+09,8,0
3,2,1,0,5,1,0,0,3,0.5,18,1,1,0.5,0.555556,0,0,4.66667,1,0.6667,FALSE,1e+09,8,0
15,1,0,6,59,0,1,0,8,0.464286,915,1,2,0,0.285714,0,0,59.6,20,2.3333,FALSE,1e+09,8,0
19,1,0,9,34,83,8,0,18,0.824074,523,1,1,0,0.394737,0,0,26.2105,17,3.4211,FALSE,1e+09,8,0
41,1,0,3,42,820,1,0,41,1.025,113,0,0,0,0.209756,0,0,0.073171,1,0.9756,FALSE,1e+09,8,0
3,1,0,5,17,0,1,0,2,0.6,113,1,2,0,0.625,0,0,35,1,0.3333,FALSE,1e+09,8,0
2,1,0,3,12,1,1,0,2,2,55,0,0,0,0.6,0,0,26.5,4,2,FALSE,1e+09,8,0
5,1,0,16,32,0,5,0,2,0.666667,172,1,2,0,0.342857,0,0,32.2,2,1,FALSE,1e+09,8,0
10,3,0,1,15,21,1,0,6,0.844444,77,1,0,0.863636,0.5,0,0,6.2,1,0.9,FALSE,1e+09,8,0
5,1,0,0,6,2,0,0,5,0.964286,39,0.571429,0,0,0.4,0,0,5.4,1,0.8,FALSE,1e+09,8,0
6,3,0,13,7,11,13,0,5,0.8,24,1,0,0.772727,0.333333,0,0,2.66667,1,0.8333,FALSE,1e+09,8,0
2,2,0,10,15,0,1,0,2,1.5,55,1,0,0.5,0.666667,0,0,24.5,1,0.5,FALSE,1e+09,8,0
14,1,0,1,15,91,0,0,14,2,17,0,0,0,0.328571,0,0,0.214286,1,0.9286,FALSE,1e+09,8,0
2,1,0,3,11,1,0,0,2,2,50,0,0,0,0.75,0,0,24,2,1,FALSE,1e+09,8,0
11,3,0,4,27,55,0,0,8,2,145,0,0,0.727273,0.375,1,1,12.1818,1,0.8182,FALSE,1e+09,8,0
2,1,0,15,2,1,15,0,2,2,2,0,0,0,0.75,0,0,0,1,1,FALSE,1e+09,8,0
5,2,0,5,19,6,0,0,3,0.625,396,1,0,0.625,0.4375,0,0,77.8,2,0.8,FALSE,1e+09,8,0
2,1,0,3,14,1,1,0,2,2,67,0,0,0,0.6,0,0,32.5,5,2.5,FALSE,1e+09,8,0
57,1,0,42,187,0,1,0,2,0.688776,4114,1,6,0,0.224561,0,0,70.9298,22,1.7719,TRUE,1e+09,8,3
20,1,1,3,50,134,1,0,12,0.837321,342,1,1,0,0.280702,0,0,15.55,4,1.2,FALSE,1e+09,8,0
15,1,0,0,15,105,0,0,15,2,15,0,0,0,0.333333,0,0,0,1,1,FALSE,1e+09,8,0
61,3,0,28,162,1454,14,0,32,0.854762,1494,1,12,0.344444,0.140625,1,1,23.1475,8,1.8361,TRUE,1e+09,8,3
8,2,0,3,32,0,3,0,7,0.428571,195,0.5,2,0.538462,0.714286,0,0,23.125,2,0.875,FALSE,1e+09,8,0
56,1,0,65,77,332,61,0,53,0.778512,1397,0.909091,2,0,0.14881,0,0,23.75,11,2.3214,FALSE,1e+09,8,0
9,2,0,0,37,22,0,0,8,0.75,211,1,0,0.538462,0.65625,2,2,22.2222,3,1,FALSE,1e+09,8,0
7,1,0,16,48,21,4,0,4,1.08333,286,0.5,0,0,0.196429,0,0,39.5714,1,0.8571,FALSE,1e+09,8,0
32,1,0,9,61,432,1,0,32,0.965352,887,0.962963,3,0,0.197917,0,0,25.875,3,1.0313,TRUE,1e+09,8,3
20,2,19,25,31,160,19,0,20,0.842105,219,1,2,0.512821,0.216667,1,1,9.75,4,1.3,FALSE,1e+09,8,0
5,1,0,11,37,8,6,0,3,0.5,183,0,0,0,0.416667,0,0,35,7,1.8,FALSE,1e+09,8,0
21,1,0,9,98,148,3,0,9,0.735714,1367,1,3,0,0.275132,0,0,63.7619,54,4.2381,TRUE,1e+09,8,3
9,1,1,2,13,6,2,0,9,0.125,141,0,0,0,0.4,0,0,14.3333,5,1.6667,FALSE,1e+09,8,0
8,1,0,7,15,16,2,0,7,0.880952,171,1,4,0,0.392857,0,0,19.625,1,0.75,FALSE,1e+09,8,0
1,1,0,2,2,0,2,0,1,2,21,0,0,0,1,0,0,3,0,0,FALSE,1e+09,8,0
37,4,0,1,63,110,1,0,33,0.464286,612,1,0,0.567901,0.150463,3,4,15.3514,3,1.1351,FALSE,1e+09,8,0
7,1,0,1,11,7,1,0,6,0.5,39,1,0,0,0.571429,0,0,4.28571,1,0.8571,FALSE,1e+09,8,0
12,1,0,3,31,0,0,0,12,0.424242,151,1,1,0,0.333333,0,0,11.3333,3,1.3333,FALSE,1e+09,8,0
14,2,0,5,47,9,0,0,4,0.855769,583,0.5,0,0.72093,0.519231,2,4,40.0714,7,2,FALSE,1e+09,8,0
4,1,0,6,17,4,5,0,3,0.666667,133,0.2,1,0,0.333333,0,0,31,10,4.5,FALSE,1e+09,8,0
5,2,0,1,11,0,1,0,5,0.625,39,1,0,0.333333,0.4,0,0,6.4,1,0.8,FALSE,1e+09,8,0
6,2,0,3,12,3,2,0,4,0.5,115,0,0,0.642857,0.458333,1,2,17.5,1,0.8333,FALSE,1e+09,8,0
9,1,1,1,20,12,1,0,6,0.59375,214,0.5,1,0,0.270833,0,0,22.3333,5,1.7778,FALSE,1e+09,8,0
14,1,0,2,18,33,2,0,13,0.782051,152,1,1,0,0.47619,0,0,9.42857,5,1.2143,FALSE,1e+09,8,0
8,1,0,4,28,16,2,0,3,0.714286,140,1,0,0,0.214286,0,0,16.25,7,1.5,FALSE,1e+09,8,0
25,2,0,7,73,144,0,0,8,0.91369,1372,0.571429,0,0.574074,0.381944,2,4,53.32,8,2.6,FALSE,1e+09,8,0
9,2,0,0,13,24,0,0,9,0.625,38,1,1,0.636364,0.555556,0,0,3.11111,1,0.8889,FALSE,1e+09,8,0
23,1,0,1,27,181,1,0,22,0.979798,3320,0.111111,0,0,0.25,0,0,142.957,17,3.913,FALSE,1e+09,8,0
49,1,0,10,113,238,1,0,47,0.844551,667,1,4,0,0.13447,0,0,12.3469,3,1.0408,FALSE,1e+09,8,0
14,1,0,8,47,89,3,0,9,1,530,1,0,0,0.213675,0,0,36.7143,13,2.5,FALSE,1e+09,8,0
2,1,0,1,17,1,0,0,2,2,134,0,0,0,0.6,0,0,66,1,0.5,FALSE,1e+09,8,0
47,1,0,8,133,583,1,0,36,0.883023,1448,0.238095,2,0,0.154589,0,0,29.3617,10,1.9149,TRUE,1e+09,8,3
6,1,0,3,27,9,1,0,2,0.771429,140,1,0,0,0.25,0,0,21.1667,1,0.6667,FALSE,1e+09,8,0
2,3,0,3,3,1,1,0,2,2,9,0,0,0.975,0.666667,0,0,3.5,1,0.5,FALSE,1e+09,8,0
1,6,0,1,7,0,1,0,1,2,17,0,0,1,1,0,0,16,0,0,FALSE,1e+09,8,0
15,1,0,31,15,105,30,0,15,2,15,0,0,0,0.25,0,0,0,1,1,FALSE,1e+09,8,0
6,1,0,0,7,15,0,0,6,2,9,0,0,0,0.333333,0,0,0.5,1,0.8333,FALSE,1e+09,8,0
3,2,0,0,4,0,0,0,3,0.75,35,1,3,0.5,0.5,0,0,9.33333,1,0.6667,FALSE,1e+09,8,0
7,1,0,2,19,11,0,0,4,1.02778,1730,0.916667,0,0,0.291667,0,0,244.429,6,3.4286,FALSE,1e+09,8,0
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.436782,0,0,0,1,1,FALSE,1e+09,8,0
30,2,5,25,110,281,5,0,22,0.902299,929,1,4,0.416667,0.175862,1,1,29.3667,10,1.7333,TRUE,1e+09,8,3
9,3,0,7,26,0,2,0,9,0.25,211,1,0,0.829787,0.388889,2,3,22.2222,2,1,FALSE,1e+09,8,0
17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.382353,0,0,0,1,1,FALSE,1e+09,8,0
2,1,0,2,3,1,2,0,1,1.91176,93,0,0,0,1,0,0,28.5,0,0,FALSE,1e+09,8,0
8,5,0,2,16,0,0,0,8,0.571429,107,1,0,0.906667,0.6875,1,1,12,1,0.875,FALSE,1e+09,8,0
33,1,0,3,74,0,2,0,26,0.604167,764,1,1,0,0.232323,0,0,22.0606,4,1.6667,FALSE,1e+09,8,0
8,1,0,5,38,6,4,0,8,0.514286,401,1,0,0,0.541667,0,0,48.5,12,3.5,FALSE,1e+09,8,0
12,2,0,6,78,36,4,0,7,0.363636,663,1,0,0.765957,0.35,1,10,54.0833,12,3,TRUE,1e+09,8,3
2,1,0,4,14,1,1,0,2,2,81,0,0,0,0.6,0,0,39.5,1,0.5,FALSE,1e+09,8,0
8,1,1,0,9,22,0,0,7,0.714286,20,1,1,0,0.2,0,0,1.375,1,0.75,FALSE,1e+09,8,0
20,1,1,0,25,108,0,0,20,0.898026,229,0.75,4,0,0.25,0,0,9.65,2,1,FALSE,1e+09,8,0
6,2,0,1,11,15,1,0,5,2,31,0,0,0.615385,0.4,0,0,4.16667,1,0.8333,FALSE,1e+09,8,0
9,1,3,12,16,34,12,0,8,0.9375,48,1,1,0,0.269841,0,0,4.11111,3,1.2222,FALSE,1e+09,8,0
8,1,0,8,26,20,3,0,4,0.428571,134,1,1,0,0.171429,0,0,15.5,4,1.375,FALSE,1e+09,8,0
4,2,0,2,12,0,1,0,4,0,105,1,0,0.846154,0.55,0,0,24.5,1,0.5,FALSE,1e+09,8,0
2,2,0,4,7,1,1,0,2,2,39,0,0,0.916667,0.666667,0,0,18.5,1,0.5,FALSE,1e+09,8,0
2,1,6,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,FALSE,1e+09,8,0
4,2,0,2,10,2,1,0,4,0.666667,50,1,2,0.4,0.5,0,0,11,3,1.25,FALSE,1e+09,8,0
15,2,0,18,96,7,3,0,4,0.72619,1603,1,4,0.461538,0.248485,1,1,105.467,23,3.9333,FALSE,1e+09,8,0
1,1,0,10,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
3,3,0,5,6,3,0,0,3,1.5,19,1,0,0.96,0.5,1,1,5,1,0.6667,FALSE,1e+09,8,0
10,1,0,1,11,45,1,0,8,1.07222,55,0.35,0,0,0.203704,0,0,2.5,1,0.8,FALSE,1e+09,8,0
4,3,0,0,28,0,0,0,4,0.25,404,0,0,0.928571,0.3125,1,3,99,6,2.75,FALSE,1e+09,8,0
67,1,2,6,82,2141,4,0,67,0.95671,373,1,1,0,0.200249,0,0,4.46269,2,0.9851,FALSE,1e+09,8,0
1,1,0,0,2,0,0,0,1,2,33,0,0,0,1,0,0,3,0,0,FALSE,1e+09,8,0
15,2,0,3,16,0,2,0,15,0.806723,385,0.411765,5,0.222222,0.425,0,0,23.5333,1,0.4667,FALSE,1e+09,8,0
2,2,0,5,8,1,1,0,2,2,24,0,0,0.916667,0.666667,0,0,11,1,0.5,FALSE,1e+09,8,0
9,1,0,5,16,0,4,0,9,0.583333,99,1,0,0,0.481481,0,0,9.66667,2,1,FALSE,1e+09,8,0
7,1,0,0,10,17,0,0,6,0.833333,47,1,2,0,0.555556,0,0,5.42857,2,0.8571,FALSE,1e+09,8,0
2,1,0,2,11,1,0,0,2,2,39,0,0,0,0.75,0,0,18.5,3,1.5,FALSE,1e+09,8,0
22,1,0,40,55,219,30,0,20,0.190476,474,1,1,0,0.252066,0,0,20.4545,1,0.9545,TRUE,1e+09,8,3
9,2,0,2,20,0,1,0,9,0.708333,112,0.666667,0,0.555556,0.333333,1,2,11.1111,1,0.8889,FALSE,1e+09,8,0
4,3,0,0,28,0,0,0,4,0.25,404,1,0,0.928571,0.3125,1,3,99,6,2.75,FALSE,1e+09,8,0
1,1,0,35,1,0,34,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,8,0
35,1,0,31,87,493,18,0,33,0.966752,573,0.695652,7,0,0.142157,0,0,14.7143,21,1.5714,FALSE,1e+09,8,0
12,1,0,16,73,0,2,0,10,0.603306,616,1,5,0,0.287879,0,0,49.4167,3,1,FALSE,1e+09,8,0
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.5,0,0,0,1,1,FALSE,1e+09,8,0
16,1,0,11,29,0,10,0,15,0.633333,243,0.5,0,0,0.238095,0,0,13.8125,7,1.5625,FALSE,1e+09,8,0
14,1,2,14,45,33,3,0,13,0.78022,293,1,3,0,0.346154,0,0,19.4286,8,1.3571,FALSE,1e+09,8,0
2,2,0,0,4,1,0,0,2,2,10,0,0,0.666667,0.75,0,0,4,1,0.5,FALSE,1e+09,8,0
18,1,0,9,43,29,2,0,16,0.735294,1050,1,6,0,0.218487,0,0,56.3333,4,1.0556,FALSE,1e+09,8,0
17,1,0,12,49,50,3,0,12,0.75,287,1,2,0,0.479167,0,0,15.4118,5,1.4706,FALSE,1e+09,8,0
11,1,0,12,11,55,10,0,11,2,11,0,0,0,0.309091,0,0,0,1,1,FALSE,1e+09,8,0
23,1,1,19,36,253,17,0,22,2,128,0,0,0,0.246377,0,0,4.56522,6,1.2174,FALSE,1e+09,8,0
31,1,0,22,31,465,20,0,31,2,31,0,0,0,0.221198,0,0,0,1,1,FALSE,1e+09,8,0
17,2,3,16,76,40,3,0,12,0.847222,586,0.555556,1,0.615385,0.302083,1,1,32.9412,6,1.3529,FALSE,1e+09,8,0
8,1,0,0,9,28,0,0,8,1.14286,45,0,0,0,0.285714,0,0,0.375,1,0.875,FALSE,1e+09,8,0
8,1,0,5,8,28,5,0,8,2,8,0,0,0,0.475,0,0,0,1,1,FALSE,1e+09,8,0
6,1,0,0,6,15,0,0,6,1.2,10,0,0,0,0.444444,0,0,0,1,1,FALSE,1e+09,8,0
50,1,6,29,164,909,6,0,41,0.92724,2168,1,5,0,0.090226,0,0,41.9,62,3.04,FALSE,1e+09,8,0
23,2,0,19,112,115,4,0,19,0.875,954,1,1,0.761364,0.227273,1,5,40.1304,6,1.4783,FALSE,1e+09,8,0
5,3,0,3,21,0,2,0,4,0.55,387,0.4,1,0.894737,0.4,1,1,75.4,14,4.8,FALSE,1e+09,8,0
30,2,0,10,61,383,5,0,29,0.899687,301,0.090909,1,0.461538,0.261084,0,0,8.66667,2,1.0333,FALSE,1e+09,8,0
22,1,1,9,83,225,7,0,19,0.880952,995,1,1,0,0.198413,1,1,44.1364,23,3.4091,TRUE,1e+09,8,3
